Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,pk,drive,2068_010.4,SB,2068_010.4_SB,      4.00,S213,S213,      1.00,    160.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,pk,drive,2068_009.7,SB,2068_009.7_SB,      4.00,S213,S213,      1.00,    162.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,drive,2068_008.5,SB,2068_008.5_SB,      4.00,S213,S213,      1.00,    169.00,     30.00,      0.02,      0.02,         0,         0,         0,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0
All,pk,drive,2068_008.1,SB,2068_008.1_SB,      4.00,S213,S213,      1.00,    171.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.07,      0.07,         0,         0,         0,         0,         0
All,pk,drive,2068_007.5,EB,2068_007.5_EB,      4.00,S213,S213,      1.00,    176.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,pk,drive,2092_001.5,WB,2092_001.5_WB,      4.00,S213,S213,      1.00,    177.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,pk,drive,2092_001.0,WB,2092_001.0_WB,      4.00,S213,S213,      1.00,    180.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,drive,UTA_3003,WB,UTA_3003_WB,      4.00,S217,S217,      1.00,      1.00,     15.00,     12.81,      8.22,         0,         0,         0,      4.59,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,0068_048.3,NB,0068_048.3_NB,      4.00,S217,S217,      1.00,      4.00,     15.00,      1.39,      1.39,         0,         0,         0,         0,         0,      0.09,      0.03,         0,         0,         0,      0.06,         0
All,pk,drive,0068_049.3,NB,0068_049.3_NB,      4.00,S217,S217,      1.00,      6.00,     15.00,      1.55,      1.55,         0,         0,         0,         0,         0,      1.15,      0.02,         0,         0,         0,      1.13,         0
All,pk,drive,0068_050.3,NB,0068_050.3_NB,      4.00,S217,S217,      1.00,      9.00,     15.00,      2.06,      2.06,         0,         0,         0,         0,         0,      0.81,      0.11,         0,         0,         0,      0.70,         0
All,pk,drive,0068_050.7,NB,0068_050.7_NB,      4.00,S217,S217,      1.00,     15.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.31,      0.49,         0,         0,         0,      1.82,         0
All,pk,drive,0068_051.3,NB,0068_051.3_NB,      4.00,S217,S217,      1.00,     17.00,     15.00,      2.65,      2.65,         0,         0,         0,         0,         0,      1.23,      0.34,         0,         0,         0,      0.89,         0
All,pk,drive,0068_052.3,NB,0068_052.3_NB,      4.00,S217,S217,      1.00,     20.00,     15.00,      0.08,      0.08,         0,         0,         0,         0,         0,     12.45,     12.45,         0,         0,         0,         0,         0
All,pk,drive,0068_053.1,NB,0068_053.1_NB,      4.00,S217,S217,      1.00,     22.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,pk,drive,0068_053.3,NB,0068_053.3_NB,      4.00,S217,S217,      1.00,     25.00,     15.00,      0.16,      0.16,         0,         0,         0,         0,         0,      0.26,      0.26,         0,         0,         0,         0,         0
All,pk,drive,0068_054.3,NB,0068_054.3_NB,      4.00,S217,S217,      1.00,     28.00,     15.00,      4.49,      4.49,         0,         0,         0,         0,         0,      0.70,      0.70,         0,         0,         0,         0,         0
All,pk,drive,0068_054.8,NB,0068_054.8_NB,      4.00,S217,S217,      1.00,     29.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,drive,undefined,SB,undefined,      4.00,S217,S217,      1.00,     31.00,     15.00,      2.93,         0,         0,         0,         0,      2.93,         0,      0.48,      0.48,         0,         0,         0,         0,         0
All,pk,drive,0068_055.7,NB,0068_055.7_NB,      4.00,S217,S217,      1.00,     34.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.29,      0.29,         0,         0,         0,         0,         0
All,pk,drive,0068_056.0,NB,0068_056.0_NB,      4.00,S217,S217,      1.00,     35.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,pk,drive,0068_056.3,NB,0068_056.3_NB,      4.00,S217,S217,      1.00,     39.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.88,      0.60,         0,         0,         0,      1.28,         0
All,pk,drive,0068_056.8,NB,0068_056.8_NB,      4.00,S217,S217,      1.00,     41.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.46,      0.60,         0,         0,         0,      0.86,         0
All,pk,drive,0068_057.3,NB,0068_057.3_NB,      4.00,S217,S217,      1.00,     42.00,     15.00,      0.03,      0.03,         0,         0,         0,         0,         0,      0.43,      0.17,         0,         0,         0,      0.26,         0
All,pk,drive,0068_058.1,NB,0068_058.1_NB,      4.00,S217,S217,      1.00,     47.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.37,      1.96,         0,         0,         0,      0.41,         0
All,pk,drive,0068_058.7,NB,0068_058.7_NB,      4.00,S217,S217,      1.00,     48.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.34,      0.23,         0,         0,         0,      0.11,         0
All,pk,drive,2330_000.3,WB,2330_000.3_WB,      4.00,S217,S217,      1.00,     53.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0
All,pk,drive,undefined,EB,undefined,      4.00,S217,S217,      1.00,     55.00,     15.00,      7.80,      7.79,         0,         0,         0,      0.01,         0,      1.00,      1.00,         0,         0,         0,         0,         0
All,pk,drive,0068_059.1,SB,0068_059.1_SB,      4.00,S217,S217,      1.00,     57.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.28,      1.28,         0,         0,         0,         0,         0
All,pk,drive,0068_058.1,SB,0068_058.1_SB,      4.00,S217,S217,      1.00,     64.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.73,      2.72,         0,         0,         0,      0.01,         0
All,pk,drive,0068_057.3,SB,0068_057.3_SB,      4.00,S217,S217,      1.00,     65.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,drive,0068_056.8,SB,0068_056.8_SB,      4.00,S217,S217,      1.00,     69.00,     15.00,      0.10,      0.10,         0,         0,         0,         0,         0,      0.31,      0.31,         0,         0,         0,         0,         0
All,pk,drive,0068_056.3,SB,0068_056.3_SB,      4.00,S217,S217,      1.00,     71.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.36,      0.36,         0,         0,         0,         0,         0
All,pk,drive,0068_056.2,SB,0068_056.2_SB,      4.00,S217,S217,      1.00,     72.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,drive,0068_055.7,SB,0068_055.7_SB,      4.00,S217,S217,      1.00,     75.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.28,      0.28,         0,         0,         0,         0,         0
All,pk,drive,0068_055.3,SB,0068_055.3_SB,      4.00,S217,S217,      1.00,     76.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,pk,drive,undefined,SB,undefined,      4.00,S217,S217,      1.00,     79.00,     15.00,      1.73,         0,         0,         0,         0,      1.73,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,pk,drive,0068_054.3,SB,0068_054.3_SB,      4.00,S217,S217,      1.00,     82.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.15,      0.15,         0,         0,         0,         0,         0
All,pk,drive,0068_053.3,SB,0068_053.3_SB,      4.00,S217,S217,      1.00,     85.00,     15.00,     11.07,     11.07,         0,         0,         0,         0,         0,      0.51,      0.24,         0,         0,         0,      0.27,         0
All,pk,drive,0068_053.1,SB,0068_053.1_SB,      4.00,S217,S217,      1.00,     87.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.11,      0.10,         0,         0,         0,      0.01,         0
All,pk,drive,0068_052.3,SB,0068_052.3_SB,      4.00,S217,S217,      1.00,     90.00,     15.00,      0.15,      0.15,         0,         0,         0,         0,         0,     11.69,     10.98,         0,         0,         0,      0.71,         0
All,pk,drive,0068_052.1,SB,0068_052.1_SB,      4.00,S217,S217,      1.00,     91.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.05,         0,         0,         0,      0.01,         0
All,pk,drive,0068_051.3,SB,0068_051.3_SB,      4.00,S217,S217,      1.00,     93.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.79,      0.42,         0,         0,         0,      0.37,         0
All,pk,drive,0068_050.7,SB,0068_050.7_SB,      4.00,S217,S217,      1.00,     95.00,     15.00,      0.16,      0.16,         0,         0,         0,         0,         0,      1.17,      0.81,         0,         0,         0,      0.36,         0
All,pk,drive,0068_050.3,SB,0068_050.3_SB,      4.00,S217,S217,      1.00,    101.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.14,      0.14,         0,         0,         0,         0,         0
All,pk,drive,0068_049.3,SB,0068_049.3_SB,      4.00,S217,S217,      1.00,    104.00,     15.00,      0.05,      0.05,         0,         0,         0,         0,         0,      0.40,      0.40,         0,         0,         0,         0,         0
